order_id,Sales,Quantity,Discount,Profit,customer_id,order_date,ship_mode,ship_date
CA-2015-140375,19.44,3,0.0,9.3312,SG-20470,2015-10-02,Second Class,2015-10-05
US-2017-155866,38.88,6,0.0,18.6624,CC-12370,2017-11-17,Standard Class,2017-11-21
CA-2015-141327,6.048,7,0.7,-4.2336,LR-16915,2015-11-30,First Class,2015-12-03
CA-2015-136700,8.96,2,0.0,4.3904,DB-13120,2015-12-06,Second Class,2015-12-11
CA-2017-102736,89.568,4,0.2,-1.1196,LP-17095,2017-09-05,Standard Class,2017-09-09
CA-2017-125269,10.43,5,0.8,-18.2525,AF-10870,2017-04-24,Standard Class,2017-04-30
CA-2015-114811,67.15,5,0.0,16.7875,KD-16495,2015-11-08,Same Day,2015-11-08
CA-2015-122266,191.5155,1,0.45,-76.6062,SA-20830,2015-04-26,Standard Class,2015-04-30
CA-2015-141565,1369.764,6,0.7,-913.176,BG-11035,2015-09-20,Standard Class,2015-09-24
CA-2017-128769,81.568,2,0.2,7.1372,DM-12955,2017-09-07,Standard Class,2017-09-12
CA-2016-116337,44.46,5,0.6,-17.784,MC-17845,2016-11-07,Standard Class,2016-11-12
CA-2015-120845,6.336,4,0.7,-4.6464,ML-17395,2015-09-25,Standard Class,2015-10-02
CA-2014-120775,4.344,3,0.2,0.8688,RD-19930,2014-10-03,Standard Class,2014-10-07
CA-2014-152905,12.624,2,0.2,-2.5248,AB-10015,2014-02-18,Standard Class,2014-02-24
CA-2016-104633,185.88,6,0.0,83.646,EA-14035,2016-06-12,Standard Class,2016-06-16
CA-2017-104136,189.7,10,0.0,91.056,SF-20065,2017-11-01,Second Class,2017-11-04
CA-2016-123050,82.64,2,0.0,7.4376,BC-11125,2016-04-04,Second Class,2016-04-08
CA-2016-162355,35.97,3,0.0,9.7119,PF-19165,2016-06-30,Second Class,2016-07-02
CA-2014-158225,169.45,5,0.0,42.3625,SE-20110,2014-09-22,Standard Class,2014-09-28
CA-2017-102204,3.328,2,0.2,0.416,CJ-12010,2017-05-01,Standard Class,2017-05-06
CA-2017-103065,4.768,2,0.2,-0.7748,PT-19090,2017-10-20,Same Day,2017-10-20
CA-2014-109855,23.744,2,0.2,8.3104,LH-16900,2014-09-01,Standard Class,2014-09-05
CA-2014-109897,806.336,8,0.2,50.396,BW-11200,2014-08-12,Standard Class,2014-08-16
US-2014-143581,344.91,3,0.0,10.3473,BS-11365,2014-08-19,Standard Class,2014-08-23
CA-2015-129217,70.97,5,0.8,-191.619,DP-13390,2015-05-10,Same Day,2015-05-10
CA-2016-133816,743.988,2,0.4,-123.998,CS-12400,2016-05-10,Second Class,2016-05-13
CA-2015-140221,11.212,2,0.8,-16.818,MS-17365,2015-03-05,Second Class,2015-03-09
CA-2017-152310,299.99,1,0.0,89.997,DK-12895,2017-08-12,Standard Class,2017-08-19
CA-2016-118101,368.91,9,0.0,180.7659,SN-20560,2016-06-26,Same Day,2016-06-26
CA-2016-100307,19.44,3,0.0,9.3312,TC-21475,2016-12-15,Standard Class,2016-12-19
CA-2015-138457,13.092,4,0.7,-10.0372,AM-10705,2015-09-13,Standard Class,2015-09-17
CA-2014-131800,122.94,3,0.0,30.735,AJ-10960,2014-12-30,Standard Class,2015-01-04
CA-2014-118304,19.98,2,0.0,5.1948,KH-16360,2014-04-29,Standard Class,2014-05-04
CA-2017-121790,69.375,1,0.5,-47.175,LP-17095,2017-01-30,Standard Class,2017-02-06
CA-2016-169670,2563.056,8,0.1,313.2624,JE-15715,2016-12-25,Standard Class,2016-12-31
CA-2016-139549,387.136,4,0.2,4.8392,MY-18295,2016-10-20,Standard Class,2016-10-25
CA-2015-104059,3.424,1,0.2,0.2996,FC-14245,2015-06-13,Second Class,2015-06-15
CA-2017-164112,1085.42,7,0.0,282.2092,ND-18460,2017-06-30,Standard Class,2017-07-04
CA-2015-143882,43.056,9,0.2,15.6078,DB-13360,2015-06-26,Standard Class,2015-06-30
US-2016-139262,3.762,3,0.7,-2.7588,LC-16960,2016-02-21,Standard Class,2016-02-25
CA-2017-146192,675.06,3,0.0,87.7578,BD-11725,2017-04-22,Standard Class,2017-04-26
CA-2017-134810,65.232,3,0.2,22.0158,MC-17605,2017-05-09,First Class,2017-05-10
CA-2015-154284,600.53,2,0.3,137.264,SZ-20035,2015-12-21,Second Class,2015-12-26
CA-2014-156244,31.104,6,0.2,10.8864,DH-13675,2014-08-12,Standard Class,2014-08-16
CA-2015-106362,10.332,3,0.7,-7.5768,LC-16885,2015-12-11,Standard Class,2015-12-15
US-2017-168802,18.368,4,0.2,5.9696,JO-15145,2017-11-03,Standard Class,2017-11-07
US-2017-146906,299.9,2,0.0,74.975,MT-17815,2017-03-13,Standard Class,2017-03-17
CA-2016-166380,26.55,9,0.0,12.744,EB-13750,2016-05-30,Standard Class,2016-06-03
US-2015-158911,4.928,2,0.2,0.7392,RS-19765,2015-07-05,Standard Class,2015-07-11
US-2014-103338,7.98,3,0.0,2.0748,RB-19435,2014-03-11,Standard Class,2014-03-15
CA-2015-109169,180.96,2,0.0,81.432,OT-18730,2015-04-20,Standard Class,2015-04-24
US-2017-167318,1649.95,5,0.0,659.98,GZ-14545,2017-07-26,Standard Class,2017-08-01
US-2014-120313,73.584,2,0.2,8.2782,NL-18310,2014-10-31,Second Class,2014-11-02
CA-2017-135419,486.368,4,0.2,36.4776,BG-11740,2017-11-03,Standard Class,2017-11-09
CA-2016-128671,32.4,5,0.0,15.552,MT-18070,2016-08-11,Standard Class,2016-08-16
CA-2016-149335,37.17,9,0.0,11.151,BC-11125,2016-07-25,Same Day,2016-07-25
CA-2014-168312,137.352,3,0.2,8.5845,GW-14605,2014-03-01,Standard Class,2014-03-07
US-2017-105935,62.72,4,0.0,24.4608,BD-11500,2017-01-26,Standard Class,2017-01-31
CA-2014-161508,512.358,3,0.3,-14.6388,PV-18985,2014-07-12,Standard Class,2014-07-16
CA-2017-130904,1.752,1,0.2,0.1533,HM-14980,2017-04-11,Standard Class,2017-04-16
CA-2017-133620,11.21,1,0.0,3.363,EM-14065,2017-11-13,Standard Class,2017-11-18
CA-2015-142937,45.04,2,0.2,4.504,SF-20065,2015-12-05,First Class,2015-12-06
US-2016-149790,15.624,2,0.8,-24.9984,SC-20380,2016-09-26,Standard Class,2016-10-01
CA-2016-130778,8.74,2,0.0,2.2724,ND-18370,2016-11-19,Standard Class,2016-11-25
CA-2017-144456,61.68,5,0.2,5.397,FC-14245,2017-09-08,First Class,2017-09-09
CA-2017-103478,2.864,4,0.8,-4.5824,KL-16555,2017-07-21,Second Class,2017-07-24
CA-2017-118577,143.7,3,0.0,68.976,XP-21865,2017-10-06,Standard Class,2017-10-11
CA-2017-113572,7.88,4,0.0,2.5216,FP-14320,2017-11-07,Standard Class,2017-11-11
CA-2016-153269,11.21,1,0.0,3.363,PS-18760,2016-03-09,First Class,2016-03-12
CA-2017-161655,299.52,9,0.0,149.76,CW-11905,2017-05-13,Second Class,2017-05-18
CA-2016-101469,7.7,2,0.0,3.157,KH-16360,2016-07-02,Standard Class,2016-07-08
CA-2014-153087,23.92,4,0.0,11.7208,TC-20980,2014-12-27,Standard Class,2015-01-03
CA-2017-135076,436.704,6,0.2,-38.2116,YS-21880,2017-04-13,Standard Class,2017-04-17
CA-2014-161634,32.4,5,0.0,15.552,CC-12220,2014-11-14,Standard Class,2014-11-20
CA-2017-141481,61.44,3,0.0,16.5888,ZD-21925,2017-06-11,First Class,2017-06-14
CA-2016-132549,73.36,7,0.0,19.8072,JK-15370,2016-11-25,Standard Class,2016-11-30
US-2014-155544,59.2,5,0.2,22.2,GM-14440,2014-03-21,Standard Class,2014-03-25
US-2015-115238,31.4,5,0.0,13.188,JW-15220,2015-04-30,Standard Class,2015-05-04
CA-2017-132199,32.448,2,0.2,7.3008,BO-11350,2017-05-03,Standard Class,2017-05-08
CA-2016-163174,186.54,3,0.0,41.0388,XP-21865,2016-08-26,Standard Class,2016-08-30
CA-2014-110555,87.08,7,0.0,24.3824,MM-18055,2014-04-11,Standard Class,2014-04-18
CA-2017-147207,31.744,2,0.2,3.968,TS-21655,2017-01-02,Second Class,2017-01-04
CA-2017-137631,751.984,2,0.2,84.5982,JL-15235,2017-04-28,Standard Class,2017-05-02
CA-2017-157273,604.768,4,0.2,60.4768,SZ-20035,2017-01-30,First Class,2017-02-02
CA-2014-109918,27.36,4,0.0,7.3872,LR-17035,2014-09-07,Second Class,2014-09-12
CA-2016-118745,902.712,3,0.2,33.8517,SV-20365,2016-06-11,Standard Class,2016-06-16
CA-2016-163972,120.666,2,0.15,21.294,MG-17890,2016-10-17,Standard Class,2016-10-21
CA-2014-165393,4.984,1,0.8,-8.4728,NC-18415,2014-12-27,First Class,2014-12-30
CA-2016-113726,82.26,3,0.0,33.7266,SC-20680,2016-11-24,Standard Class,2016-12-01
CA-2016-152940,29.74,1,0.0,4.461,RO-19780,2016-11-10,First Class,2016-11-13
CA-2015-158701,87.36,6,0.0,23.5872,JL-15175,2015-01-05,Standard Class,2015-01-10
CA-2017-156272,64.384,1,0.2,8.048,PW-19030,2017-03-21,Standard Class,2017-03-27
CA-2015-162964,64.784,1,0.2,-14.5764,MF-18250,2015-11-12,Standard Class,2015-11-18
CA-2014-103527,10.896,3,0.2,3.405,CC-12220,2014-09-09,Second Class,2014-09-14
CA-2016-134544,84.784,2,0.2,-20.1362,AC-10660,2016-03-17,Second Class,2016-03-19
CA-2016-163048,241.5,4,0.3,0.0,MH-17440,2016-02-08,Standard Class,2016-02-15
CA-2016-145135,59.97,3,0.0,14.9925,CD-12790,2016-11-26,First Class,2016-11-28
CA-2017-137582,11.808,3,0.2,4.1328,CV-12805,2017-09-04,Standard Class,2017-09-08
CA-2015-149601,16.24,1,0.0,2.436,TB-21625,2015-05-28,Standard Class,2015-06-03
CA-2014-139423,76.12,2,0.0,22.0748,DG-13300,2014-11-01,Standard Class,2014-11-05
CA-2016-102596,17.184,6,0.2,6.2292,RD-19810,2016-12-27,First Class,2016-12-30
CA-2017-153227,11.76,2,0.0,5.7624,CS-12250,2017-12-04,First Class,2017-12-06
CA-2017-110625,27.46,2,0.0,9.8856,JB-16045,2017-12-23,Standard Class,2017-12-30
CA-2016-142594,137.94,3,0.0,35.8644,EJ-14155,2016-12-01,Second Class,2016-12-06
CA-2014-152254,310.688,7,0.2,108.7408,BD-11620,2014-06-30,Same Day,2014-06-30
US-2014-120236,7.68,5,0.8,-11.52,MR-17545,2014-09-03,First Class,2014-09-04
CA-2017-120061,155.372,2,0.3,-35.5136,SR-20425,2017-11-02,Second Class,2017-11-07
CA-2015-133837,10.744,1,0.2,0.8058,TH-21100,2015-04-13,Standard Class,2015-04-18
CA-2015-110814,232.4,5,0.2,78.435,BD-11635,2015-12-05,Second Class,2015-12-09
CA-2016-154067,105.52,4,0.0,48.5392,SM-20950,2016-02-01,Standard Class,2016-02-07
CA-2017-140480,83.92,4,0.0,5.8744,HE-14800,2017-07-08,Standard Class,2017-07-12
CA-2015-134082,110.528,4,0.2,38.6848,JK-15640,2015-12-11,Standard Class,2015-12-17
CA-2016-130820,630.024,4,0.4,-199.5076,ON-18715,2016-11-15,Same Day,2016-11-15
CA-2016-159765,27.86,7,0.0,9.1938,TH-21100,2016-05-09,Second Class,2016-05-12
CA-2017-132290,933.408,4,0.3,-173.3472,MD-17350,2017-03-10,Standard Class,2017-03-14
CA-2016-147109,51.84,10,0.2,18.144,AH-10075,2016-12-17,Standard Class,2016-12-21
CA-2017-107265,106.32,3,0.0,49.9704,ML-17755,2017-04-06,Standard Class,2017-04-12
CA-2017-118199,147.92,5,0.2,46.225,LB-16795,2017-05-09,First Class,2017-05-11
CA-2017-150091,45.0,3,0.0,4.95,NP-18670,2017-10-12,Standard Class,2017-10-16
CA-2016-137652,18.432,8,0.7,-12.288,EB-13750,2016-08-28,First Class,2016-08-30
CA-2015-128356,10.944,2,0.2,0.9576,RP-19390,2015-10-02,Standard Class,2015-10-07
CA-2017-167017,4.36,2,0.0,0.1744,DC-12850,2017-11-23,First Class,2017-11-25
US-2017-132220,62.352,6,0.2,-10.9116,DJ-13510,2017-11-12,Standard Class,2017-11-16
CA-2016-118129,303.92,5,0.2,-30.392,CL-12565,2016-12-19,Second Class,2016-12-21
US-2014-113124,129.3,2,0.0,6.465,NC-18340,2014-03-30,Standard Class,2014-04-05
CA-2017-155621,274.2,10,0.0,112.422,KN-16450,2017-11-08,Standard Class,2017-11-13
US-2014-127635,6.048,4,0.2,-1.3608,SC-20260,2014-09-14,Second Class,2014-09-18
CA-2015-151470,45.584,11,0.2,16.5242,AM-10705,2015-09-20,Standard Class,2015-09-26
CA-2015-112823,25.488,2,0.2,4.4604,RA-19945,2015-12-10,Standard Class,2015-12-16
CA-2014-108861,136.96,4,0.2,51.36,MM-17260,2014-05-28,Standard Class,2014-06-01
CA-2017-114370,49.616,2,0.2,4.9616,BN-11470,2017-03-14,Second Class,2017-03-17
CA-2016-158302,10.584,3,0.2,3.4398,JB-16045,2016-12-08,Second Class,2016-12-12
CA-2017-145779,84.416,4,0.2,27.4352,DB-13615,2017-05-06,Standard Class,2017-05-10
US-2016-155173,431.94,2,0.4,-71.99,JB-16045,2016-03-06,Standard Class,2016-03-10
CA-2017-125451,240.744,4,0.3,-13.7568,AH-10075,2017-10-23,First Class,2017-10-24
CA-2014-131387,1679.96,5,0.2,125.997,AI-10855,2014-04-28,First Class,2014-04-30
CA-2016-125087,344.372,4,0.3,-93.4724,TH-21115,2016-04-18,Standard Class,2016-04-23
CA-2016-154081,222.384,2,0.2,22.2384,JE-15610,2016-05-22,Standard Class,2016-05-29
US-2017-118556,106.869,3,0.3,-29.0073,TH-21235,2017-05-28,Second Class,2017-06-02
CA-2014-126200,25.68,3,0.8,-39.804,JE-15715,2014-08-25,Standard Class,2014-08-29
CA-2014-146500,25.3,5,0.0,11.891,AT-10735,2014-08-30,Standard Class,2014-09-04
CA-2015-169537,7.5,2,0.0,3.6,JH-15820,2015-09-03,Second Class,2015-09-07
CA-2014-100881,302.376,3,0.2,22.6782,DR-12940,2014-03-28,Standard Class,2014-04-01
CA-2015-144043,46.688,4,0.2,-2.918,AB-10165,2015-05-10,Standard Class,2015-05-15
CA-2015-116512,17.94,3,0.0,3.0498,MC-18100,2015-04-09,Standard Class,2015-04-14
CA-2015-101000,370.14,3,0.0,144.3546,IG-15085,2015-04-09,Standard Class,2015-04-14
CA-2016-168557,8.928,2,0.2,3.1248,FH-14275,2016-09-19,Standard Class,2016-09-23
US-2016-164196,2678.94,6,0.0,241.1046,AS-10285,2016-11-11,Standard Class,2016-11-17
US-2017-132031,387.136,4,0.2,-14.5176,PN-18775,2017-04-23,Standard Class,2017-04-27
CA-2015-169733,9.952,1,0.2,0.9952,GM-14500,2015-10-22,Second Class,2015-10-26
CA-2017-169404,37.896,4,0.7,-29.0536,NC-18625,2017-04-09,Standard Class,2017-04-14
CA-2017-134880,44.784,1,0.2,16.2342,TW-21025,2017-10-27,Standard Class,2017-11-01
CA-2015-145758,1035.8,4,0.0,269.308,BF-11020,2015-10-30,Same Day,2015-10-30
CA-2017-158736,5.76,2,0.0,1.6704,TT-21460,2017-12-18,Standard Class,2017-12-24
US-2016-119270,19.98,2,0.0,8.991,SW-20245,2016-03-12,Standard Class,2016-03-16
CA-2014-109890,35.98,2,0.0,10.0744,PG-18820,2014-07-21,Standard Class,2014-07-27
CA-2016-138583,16.656,3,0.2,3.3312,DP-13390,2016-05-24,Standard Class,2016-05-28
US-2017-118535,20.7,2,0.0,9.936,DJ-13510,2017-02-11,Standard Class,2017-02-15
CA-2016-126284,83.7,5,0.0,41.013,EN-13780,2016-09-20,Standard Class,2016-09-24
CA-2017-142391,199.8,10,0.0,71.928,PB-19150,2017-09-24,Same Day,2017-09-24
CA-2017-124716,45.68,2,0.0,21.0128,BD-11560,2017-03-27,Standard Class,2017-03-31
CA-2016-158841,8749.95,5,0.0,2799.984,SE-20110,2016-02-02,Second Class,2016-02-04
CA-2017-106824,5.94,3,0.0,0.1188,AT-10735,2017-07-07,Standard Class,2017-07-11
CA-2015-109190,60.736,8,0.2,20.4984,CC-12685,2015-10-23,Standard Class,2015-10-28
CA-2016-143154,165.6,3,0.2,-6.21,AS-10225,2016-12-02,Standard Class,2016-12-08
CA-2014-169061,59.52,3,0.0,15.4752,AB-10150,2014-03-05,Second Class,2014-03-08
CA-2015-102316,15.984,2,0.2,1.1988,DH-13075,2015-03-01,Second Class,2015-03-03
CA-2014-164903,12.96,2,0.0,6.2208,SR-20740,2014-02-20,Standard Class,2014-02-24
CA-2016-109400,366.744,4,0.3,-110.0232,NR-18550,2016-05-02,Standard Class,2016-05-06
CA-2016-130400,8.856,9,0.8,-14.1696,SJ-20125,2016-03-08,Standard Class,2016-03-12
CA-2015-135853,175.23,11,0.0,61.3305,CA-12775,2015-12-11,First Class,2015-12-14
CA-2016-103359,25.584,2,0.2,8.9544,LC-16885,2016-12-22,Standard Class,2016-12-26
CA-2016-144645,73.784,2,0.6,-77.4732,NS-18640,2016-02-02,Standard Class,2016-02-08
CA-2017-141614,20.736,4,0.2,7.2576,NS-18640,2017-06-05,Standard Class,2017-06-09
CA-2015-122168,17.52,3,0.0,8.2344,HG-14965,2015-08-21,Standard Class,2015-08-26
CA-2016-132899,3.64,2,0.0,0.9828,SF-20200,2016-04-07,Standard Class,2016-04-11
CA-2017-149720,30.336,6,0.6,-17.4432,EM-14065,2017-06-04,Second Class,2017-06-07
CA-2017-118003,12.99,1,0.0,1.5588,DO-13645,2017-12-04,Standard Class,2017-12-10
CA-2016-141887,54.992,14,0.2,8.9362,MP-17470,2016-01-11,Standard Class,2016-01-15
US-2016-160206,12.99,1,0.0,0.2598,MY-18295,2016-04-01,Standard Class,2016-04-07
CA-2017-133074,55.86,7,0.0,27.93,DB-13615,2017-09-21,Standard Class,2017-09-25
CA-2017-161172,44.376,2,0.4,-7.396,SP-20920,2017-03-16,Same Day,2017-03-16
CA-2017-137624,241.424,2,0.2,-36.2136,ME-17320,2017-11-10,Standard Class,2017-11-17
CA-2016-156748,33.36,4,0.0,16.68,BS-11755,2016-11-30,Standard Class,2016-12-06
CA-2015-169677,9.82,2,0.0,4.8118,KS-16300,2015-01-13,Second Class,2015-01-15
US-2014-163146,56.4,3,0.0,3.384,CC-12475,2014-05-16,Standard Class,2014-05-20
CA-2015-157343,18.312,4,0.7,-12.208,HD-14785,2015-06-07,Standard Class,2015-06-11
CA-2017-147354,479.984,2,0.2,59.998,KB-16315,2017-03-09,Standard Class,2017-03-13
CA-2015-157287,33.568,2,0.2,1.6784,HR-14830,2015-12-22,First Class,2015-12-23
CA-2014-137575,199.98,2,0.0,83.9916,TB-21625,2014-08-06,Standard Class,2014-08-11
CA-2016-119074,20.24,1,0.0,8.7032,DS-13180,2016-03-27,Standard Class,2016-03-31
CA-2015-149566,39.0,3,0.0,17.55,GB-14530,2015-12-05,Standard Class,2015-12-10
CA-2015-126186,24.64,4,0.2,4.004,GB-14530,2015-09-11,First Class,2015-09-12
CA-2015-121132,6.264,3,0.2,2.0358,VB-21745,2015-07-17,Standard Class,2015-07-24
CA-2014-140473,719.976,3,0.2,134.9955,MC-17425,2014-05-30,Standard Class,2014-06-03
US-2017-102904,239.92,8,0.0,23.992,CB-12025,2017-11-13,Standard Class,2017-11-20
CA-2016-102092,1056.86,7,0.0,158.529,PM-18940,2016-12-09,First Class,2016-12-11
CA-2015-117884,447.944,7,0.2,89.5888,DC-13285,2015-03-22,Same Day,2015-03-22
CA-2016-132829,453.576,3,0.2,39.6879,LA-16780,2016-12-23,Second Class,2016-12-26
CA-2016-123540,1454.9,5,0.0,378.274,DJ-13420,2016-04-02,Second Class,2016-04-06
US-2017-108315,4.842,3,0.7,-3.5508,MH-18115,2017-04-30,Standard Class,2017-05-04
CA-2016-134110,67.176,3,0.2,6.7176,BG-11035,2016-11-17,First Class,2016-11-18
US-2016-136581,31.104,6,0.2,10.8864,SV-20365,2016-11-10,First Class,2016-11-12
CA-2016-162390,968.744,7,0.2,314.8418,DP-13105,2016-12-06,Standard Class,2016-12-12
CA-2016-162222,10.272,3,0.2,3.21,SR-20740,2016-04-03,Same Day,2016-04-03
CA-2014-121629,998.85,5,0.4,-199.77,BT-11680,2014-11-28,Standard Class,2014-12-02
CA-2015-164623,24.56,2,0.0,11.5432,MS-17770,2015-10-20,First Class,2015-10-22
CA-2014-159849,5.67,3,0.0,0.1134,JK-15640,2014-09-19,Same Day,2014-09-19
CA-2017-101273,14.336,4,0.2,0.896,ST-20530,2017-08-27,Second Class,2017-08-30
CA-2017-106747,102.3,1,0.0,26.598,TS-21505,2017-07-03,First Class,2017-07-04
CA-2017-146164,607.52,2,0.0,97.2032,CM-12190,2017-12-22,Standard Class,2017-12-26
CA-2016-111605,2.61,1,0.0,1.2006,JW-15955,2016-12-27,Standard Class,2017-01-02
CA-2014-130673,10.332,3,0.6,-5.9409,MC-17590,2014-05-20,Second Class,2014-05-22
CA-2014-104808,17.248,2,0.2,6.0368,MH-17440,2014-02-04,Second Class,2014-02-08
US-2017-132927,11.088,7,0.7,-8.1312,RD-19720,2017-12-09,Standard Class,2017-12-15
CA-2017-162015,1287.45,5,0.0,244.6155,KB-16240,2017-07-11,Standard Class,2017-07-18
CA-2015-138492,51.968,2,0.2,-10.3936,FC-14335,2015-05-15,Standard Class,2015-05-22
CA-2017-145338,4.768,2,0.2,0.4768,BD-11770,2017-01-29,First Class,2017-02-01
CA-2017-126676,7.98,3,0.0,3.9102,FH-14365,2017-09-29,First Class,2017-10-01
CA-2017-101700,18.688,2,0.2,7.008,SO-20335,2017-04-23,First Class,2017-04-26
CA-2017-159667,191.976,3,0.2,38.3952,PM-19135,2017-11-09,Standard Class,2017-11-13
CA-2014-111934,11.88,2,0.0,5.346,GD-14590,2014-05-05,First Class,2014-05-07
US-2016-117387,67.136,4,0.2,25.176,PA-19060,2016-10-27,Standard Class,2016-10-31
CA-2014-141110,4.32,3,0.2,1.512,LS-17200,2014-11-26,Standard Class,2014-12-01
US-2014-133949,475.944,7,0.2,59.493,JL-15175,2014-12-31,Same Day,2014-12-31
US-2016-116365,30.08,2,0.2,-5.264,CA-12310,2016-01-03,Standard Class,2016-01-08
CA-2017-162936,23.18,2,0.0,7.6494,CM-12160,2017-08-18,Standard Class,2017-08-22
CA-2014-151946,56.96,2,0.0,21.0752,BT-11440,2014-06-04,Standard Class,2014-06-09
CA-2017-123624,82.95,5,0.0,29.0325,SE-20110,2017-11-13,Second Class,2017-11-17
CA-2016-146437,39.68,2,0.0,10.3168,HG-14965,2016-01-28,Second Class,2016-02-01
CA-2016-138233,479.97,3,0.0,177.5889,PF-19165,2016-11-09,Standard Class,2016-11-14
CA-2016-165918,7.38,2,0.0,3.4686,BD-11770,2016-09-10,Standard Class,2016-09-14
CA-2017-117513,399.672,7,0.2,-14.9877,BT-11395,2017-03-03,Standard Class,2017-03-08
CA-2017-132437,65.12,4,0.0,16.9312,EM-14095,2017-09-08,Second Class,2017-09-13
US-2017-119319,30.56,5,0.6,-19.864,LC-17050,2017-11-06,Second Class,2017-11-09
CA-2017-104318,20.768,2,0.2,2.3364,FH-14275,2017-05-13,Standard Class,2017-05-18
US-2016-114230,39.808,4,0.2,3.9808,CM-12235,2016-11-27,Standard Class,2016-12-01
CA-2015-136147,121.104,6,0.7,-100.92,FM-14380,2015-11-13,Standard Class,2015-11-18
CA-2015-156118,15.696,3,0.2,5.1012,HG-14965,2015-12-08,Standard Class,2015-12-12
CA-2015-164084,70.26,3,0.0,18.9702,AG-10525,2015-09-07,Standard Class,2015-09-12
CA-2016-107783,177.45,5,0.5,-78.078,OT-18730,2016-07-28,First Class,2016-07-29
CA-2017-159793,130.98,2,0.5,-89.0664,SV-20365,2017-08-25,Standard Class,2017-08-29
CA-2014-160094,174.95,5,0.0,45.487,JM-16195,2014-04-30,First Class,2014-05-02
CA-2017-151281,139.58,7,0.0,39.0824,HM-14980,2017-04-27,Standard Class,2017-05-02
CA-2017-118346,399.95,5,0.0,143.982,PO-19180,2017-07-23,First Class,2017-07-24
CA-2014-129819,12.39,3,0.0,5.8233,KC-16675,2014-12-13,Second Class,2014-12-15
US-2017-148551,760.98,5,0.8,-1141.47,DB-13120,2017-01-12,Standard Class,2017-01-16
CA-2017-147767,67.86,6,0.7,-45.24,SV-20935,2017-12-02,Same Day,2017-12-02
CA-2015-108259,31.504,11,0.2,11.814,NS-18640,2015-11-08,Standard Class,2015-11-15
CA-2016-113341,194.352,3,0.2,19.4352,MH-17455,2016-11-25,Standard Class,2016-11-29
US-2015-131842,97.424,2,0.2,10.9602,RR-19525,2015-12-05,First Class,2015-12-08
CA-2016-164574,704.76,5,0.2,26.4285,RH-19555,2016-07-29,Standard Class,2016-08-03
CA-2014-142769,5.7,5,0.0,2.679,RP-19390,2014-09-13,Same Day,2014-09-13
CA-2016-168361,0.836,1,0.8,-1.3376,KB-16600,2016-06-21,Standard Class,2016-06-25
CA-2016-153185,30.96,6,0.2,11.223,MH-17620,2016-09-03,Standard Class,2016-09-08
CA-2017-124765,723.92,5,0.2,-81.441,HZ-14950,2017-11-25,Standard Class,2017-11-30
CA-2015-131856,21.968,4,0.6,-15.9268,JG-15160,2015-05-12,Standard Class,2015-05-17
CA-2017-126634,94.2,5,0.0,39.564,AB-10165,2017-03-30,Second Class,2017-04-01
CA-2016-118500,49.5,5,0.0,13.365,HJ-14875,2016-11-17,First Class,2016-11-18
CA-2016-163951,16.52,5,0.2,1.652,CJ-11875,2016-12-30,First Class,2017-01-02
CA-2016-149916,55.36,4,0.2,19.376,ED-13885,2016-12-22,Second Class,2016-12-24
CA-2015-158918,17.12,4,0.0,7.704,AI-10855,2015-12-20,Second Class,2015-12-25
US-2014-159611,182.352,3,0.2,-18.2352,KB-16315,2014-12-27,Second Class,2015-01-01
CA-2017-163265,18.368,2,0.2,6.1992,JS-16030,2017-02-16,Standard Class,2017-02-21
CA-2017-141705,517.405,5,0.3,-81.3065,PO-18850,2017-10-24,First Class,2017-10-26
CA-2016-112739,8.608,8,0.8,-13.3424,RD-19810,2016-09-02,Second Class,2016-09-07
CA-2016-143805,2104.55,7,0.0,694.5015,JD-15895,2016-12-01,Second Class,2016-12-03
CA-2014-133634,47.79,3,0.0,16.2486,SR-20740,2014-11-05,Standard Class,2014-11-10
CA-2017-101665,5.16,2,0.0,1.3416,TZ-21580,2017-11-25,Standard Class,2017-12-01
CA-2016-155446,21.21,7,0.0,4.4541,TN-21040,2016-12-16,Standard Class,2016-12-23
CA-2017-137323,96.36,6,0.0,25.0536,PW-19030,2017-11-14,Second Class,2017-11-18
CA-2016-144015,231.72,2,0.0,11.586,AH-10075,2016-06-26,Same Day,2016-06-26
CA-2014-101427,8.016,3,0.2,1.1022,AY-10555,2014-12-26,Standard Class,2014-12-30
CA-2016-136770,259.896,2,0.4,-56.3108,SP-20650,2016-08-14,Standard Class,2016-08-18
CA-2016-118311,450.0,5,0.0,162.0,ED-13885,2016-10-24,Standard Class,2016-10-28
US-2014-112795,19.44,3,0.0,9.5256,CR-12625,2014-08-23,Second Class,2014-08-28
CA-2017-127096,300.904,1,0.2,11.2839,CS-12400,2017-09-15,Second Class,2017-09-17
CA-2017-119284,239.976,3,0.2,26.9973,TS-21205,2017-06-15,Standard Class,2017-06-20
CA-2015-133494,3.552,2,0.2,0.444,RP-19390,2015-03-01,Standard Class,2015-03-05
CA-2016-111318,115.136,8,0.2,11.5136,IL-15100,2016-07-23,First Class,2016-07-26
US-2014-132745,4.71,1,0.0,0.0,NF-18475,2014-10-01,Standard Class,2014-10-05
CA-2014-146815,172.764,2,0.1,13.4372,PP-18955,2014-09-08,Standard Class,2014-09-13
