product_id,category_id
OFF-PA-10003016,7
OFF-PA-10003016,9
OFF-PA-10003016,10
OFF-PA-10003016,11
OFF-PA-10003016,13
OFF-PA-10003016,14
OFF-PA-10003016,15
OFF-PA-10002246,3
OFF-PA-10002246,5
OFF-PA-10002246,7
OFF-PA-10002246,9
OFF-PA-10002246,10
OFF-PA-10002246,11
OFF-PA-10002246,13
OFF-PA-10002246,14
OFF-PA-10002246,15
TEC-PH-10002890,8
TEC-PH-10002890,12
TEC-PH-10002890,16
TEC-PH-10002890,17
TEC-MA-10003626,8
TEC-MA-10003626,12
TEC-MA-10003626,16
TEC-MA-10003626,17
TEC-MA-10002412,8
TEC-MA-10002412,12
TEC-MA-10002412,16
TEC-MA-10002412,17
OFF-AR-10003183,3
OFF-AR-10003183,5
OFF-AR-10003183,7
OFF-AR-10003183,9
OFF-AR-10003183,10
OFF-AR-10003183,11
OFF-AR-10003183,13
OFF-AR-10003183,14
OFF-AR-10003183,15
OFF-PA-10002319,3
OFF-PA-10002319,5
OFF-PA-10002319,7
OFF-PA-10002319,9
OFF-PA-10002319,10
OFF-PA-10002319,11
OFF-PA-10002319,13
OFF-PA-10002319,14
OFF-PA-10002319,15
OFF-PA-10001246,3
OFF-PA-10001246,5
OFF-PA-10001246,7
OFF-PA-10001246,9
OFF-PA-10001246,10
OFF-PA-10001246,11
OFF-PA-10001246,13
OFF-PA-10001246,14
OFF-PA-10001246,15
OFF-PA-10001815,3
OFF-PA-10001815,5
OFF-PA-10001815,7
OFF-PA-10001815,9
OFF-PA-10001815,10
OFF-PA-10001815,11
OFF-PA-10001815,13
OFF-PA-10001815,14
OFF-PA-10001815,15
FUR-FU-10001876,1
FUR-FU-10001876,2
FUR-FU-10001876,4
FUR-FU-10001876,6
TEC-PH-10000673,8
TEC-PH-10000673,12
TEC-PH-10000673,16
TEC-PH-10000673,17
TEC-PH-10002075,8
TEC-PH-10002075,12
TEC-PH-10002075,16
TEC-PH-10002075,17
TEC-PH-10003691,8
TEC-PH-10003691,12
TEC-PH-10003691,16
TEC-PH-10003691,17
OFF-SU-10000157,3
OFF-SU-10000157,5
OFF-SU-10000157,7
OFF-SU-10000157,9
OFF-SU-10000157,10
OFF-SU-10000157,11
OFF-SU-10000157,13
OFF-SU-10000157,14
OFF-SU-10000157,15
TEC-AC-10004227,8
TEC-AC-10004227,12
TEC-AC-10004227,16
TEC-AC-10004227,17
TEC-AC-10004127,8
TEC-AC-10004127,12
TEC-AC-10004127,16
TEC-AC-10004127,17
FUR-CH-10002758,1
FUR-CH-10002758,2
FUR-CH-10002758,4
FUR-CH-10002758,6
OFF-ST-10000532,3
OFF-ST-10000532,5
OFF-ST-10000532,7
OFF-ST-10000532,9
OFF-ST-10000532,10
OFF-ST-10000532,11
OFF-ST-10000532,13
OFF-ST-10000532,14
OFF-ST-10000532,15
TEC-AC-10003709,8
TEC-AC-10003709,12
TEC-AC-10003709,16
TEC-AC-10003709,17
OFF-BI-10003166,3
OFF-BI-10003166,5
OFF-BI-10003166,7
OFF-BI-10003166,9
OFF-BI-10003166,10
OFF-BI-10003166,11
OFF-BI-10003166,13
OFF-BI-10003166,14
OFF-BI-10003166,15
OFF-ST-10004835,3
OFF-ST-10004835,5
OFF-ST-10004835,7
OFF-ST-10004835,9
OFF-ST-10004835,10
OFF-ST-10004835,11
OFF-ST-10004835,13
OFF-ST-10004835,14
OFF-ST-10004835,15
OFF-AP-10000159,3
OFF-AP-10000159,5
OFF-AP-10000159,7
OFF-AP-10000159,9
OFF-AP-10000159,10
OFF-AP-10000159,11
OFF-AP-10000159,13
OFF-AP-10000159,14
OFF-AP-10000159,15
OFF-AP-10001242,3
OFF-AP-10001242,5
OFF-AP-10001242,7
OFF-AP-10001242,9
OFF-AP-10001242,10
OFF-AP-10001242,11
OFF-AP-10001242,13
OFF-AP-10001242,14
OFF-AP-10001242,15
TEC-AC-10003433,8
TEC-AC-10003433,12
TEC-AC-10003433,16
TEC-AC-10003433,17
TEC-PH-10003187,8
TEC-PH-10003187,12
TEC-PH-10003187,16
TEC-PH-10003187,17
OFF-FA-10002763,3
OFF-FA-10002763,5
OFF-FA-10002763,7
OFF-FA-10002763,9
OFF-FA-10002763,10
OFF-FA-10002763,11
OFF-FA-10002763,13
OFF-FA-10002763,14
OFF-FA-10002763,15
OFF-PA-10004239,3
OFF-PA-10004239,5
OFF-PA-10004239,7
OFF-PA-10004239,9
OFF-PA-10004239,10
OFF-PA-10004239,11
OFF-PA-10004239,13
OFF-PA-10004239,14
OFF-PA-10004239,15
OFF-PA-10004782,3
OFF-PA-10004782,5
OFF-PA-10004782,7
OFF-PA-10004782,9
OFF-PA-10004782,10
OFF-PA-10004782,11
OFF-PA-10004782,13
OFF-PA-10004782,14
OFF-PA-10004782,15
FUR-FU-10001185,1
FUR-FU-10001185,2
FUR-FU-10001185,4
FUR-FU-10001185,6
OFF-PA-10003270,3
OFF-PA-10003270,5
OFF-PA-10003270,7
OFF-PA-10003270,9
OFF-PA-10003270,10
OFF-PA-10003270,11
OFF-PA-10003270,13
OFF-PA-10003270,14
OFF-PA-10003270,15
OFF-PA-10002421,3
OFF-PA-10002421,5
OFF-PA-10002421,7
OFF-PA-10002421,9
OFF-PA-10002421,10
OFF-PA-10002421,11
OFF-PA-10002421,13
OFF-PA-10002421,14
OFF-PA-10002421,15
OFF-PA-10002923,3
OFF-PA-10002923,5
OFF-PA-10002923,7
OFF-PA-10002923,9
OFF-PA-10002923,10
OFF-PA-10002923,11
OFF-PA-10002923,13
OFF-PA-10002923,14
OFF-PA-10002923,15
OFF-ST-10001128,3
OFF-ST-10001128,5
OFF-ST-10001128,7
OFF-ST-10001128,9
OFF-ST-10001128,10
OFF-ST-10001128,11
OFF-ST-10001128,13
OFF-ST-10001128,14
OFF-ST-10001128,15
OFF-PA-10000520,3
OFF-PA-10000520,5
OFF-PA-10000520,7
OFF-PA-10000520,9
OFF-PA-10000520,10
OFF-PA-10000520,11
OFF-PA-10000520,13
OFF-PA-10000520,14
OFF-PA-10000520,15
FUR-FU-10003832,1
FUR-FU-10003832,2
FUR-FU-10003832,4
FUR-FU-10003832,6
FUR-FU-10000409,1
FUR-FU-10000409,2
FUR-FU-10000409,4
FUR-FU-10000409,6
TEC-PH-10004389,8
TEC-PH-10004389,12
TEC-PH-10004389,16
TEC-PH-10004389,17
OFF-SU-10000946,3
OFF-SU-10000946,5
OFF-SU-10000946,7
OFF-SU-10000946,9
OFF-SU-10000946,10
OFF-SU-10000946,11
OFF-SU-10000946,13
OFF-SU-10000946,14
OFF-SU-10000946,15
FUR-FU-10001546,1
FUR-FU-10001546,2
FUR-FU-10001546,4
FUR-FU-10001546,6
OFF-PA-10000791,3
OFF-PA-10000791,5
OFF-PA-10000791,7
OFF-PA-10000791,9
OFF-PA-10000791,10
OFF-PA-10000791,11
OFF-PA-10000791,13
OFF-PA-10000791,14
OFF-PA-10000791,15
OFF-PA-10003739,3
OFF-PA-10003739,5
OFF-PA-10003739,7
OFF-PA-10003739,9
OFF-PA-10003739,10
OFF-PA-10003739,11
OFF-PA-10003739,13
OFF-PA-10003739,14
OFF-PA-10003739,15
FUR-FU-10000771,1
FUR-FU-10000771,2
FUR-FU-10000771,4
FUR-FU-10000771,6
OFF-ST-10002615,3
OFF-ST-10002615,5
OFF-ST-10002615,7
OFF-ST-10002615,9
OFF-ST-10002615,10
OFF-ST-10002615,11
OFF-ST-10002615,13
OFF-ST-10002615,14
OFF-ST-10002615,15
OFF-PA-10000327,3
OFF-PA-10000327,5
OFF-PA-10000327,7
OFF-PA-10000327,9
OFF-PA-10000327,10
OFF-PA-10000327,11
OFF-PA-10000327,13
OFF-PA-10000327,14
OFF-PA-10000327,15
OFF-EN-10003286,3
OFF-EN-10003286,5
OFF-EN-10003286,7
OFF-EN-10003286,9
OFF-EN-10003286,10
OFF-EN-10003286,11
OFF-EN-10003286,13
OFF-EN-10003286,14
OFF-EN-10003286,15
OFF-AR-10003772,3
OFF-AR-10003772,5
OFF-AR-10003772,7
OFF-AR-10003772,9
OFF-AR-10003772,10
OFF-AR-10003772,11
OFF-AR-10003772,13
OFF-AR-10003772,14
OFF-AR-10003772,15
OFF-AR-10003338,3
OFF-AR-10003338,5
OFF-AR-10003338,7
OFF-AR-10003338,9
OFF-AR-10003338,10
OFF-AR-10003338,11
OFF-AR-10003338,13
OFF-AR-10003338,14
OFF-AR-10003338,15
FUR-FU-10002116,1
FUR-FU-10002116,2
FUR-FU-10002116,4
FUR-FU-10002116,6
FUR-CH-10000422,1
FUR-CH-10000422,2
FUR-CH-10000422,4
FUR-CH-10000422,6
FUR-FU-10002685,1
FUR-FU-10002685,2
FUR-FU-10002685,4
FUR-FU-10002685,6
FUR-FU-10004963,1
FUR-FU-10004963,2
FUR-FU-10004963,4
FUR-FU-10004963,6
OFF-BI-10000174,3
OFF-BI-10000174,5
OFF-BI-10000174,7
OFF-BI-10000174,9
OFF-BI-10000174,10
OFF-BI-10000174,11
OFF-BI-10000174,13
OFF-BI-10000174,14
OFF-BI-10000174,15
FUR-CH-10004875,1
FUR-CH-10004875,2
FUR-CH-10004875,4
FUR-CH-10004875,6
FUR-FU-10000305,1
FUR-FU-10000305,2
FUR-FU-10000305,4
FUR-FU-10000305,6
TEC-PH-10001459,8
TEC-PH-10001459,12
TEC-PH-10001459,16
TEC-PH-10001459,17
FUR-FU-10002445,1
FUR-FU-10002445,2
FUR-FU-10002445,4
FUR-FU-10002445,6
OFF-PA-10000213,3
OFF-PA-10000213,5
OFF-PA-10000213,7
OFF-PA-10000213,9
OFF-PA-10000213,10
OFF-PA-10000213,11
OFF-PA-10000213,13
OFF-PA-10000213,14
OFF-PA-10000213,15
FUR-CH-10001797,1
FUR-CH-10001797,2
FUR-CH-10001797,4
FUR-CH-10001797,6
OFF-PA-10003848,3
OFF-PA-10003848,5
OFF-PA-10003848,7
OFF-PA-10003848,9
OFF-PA-10003848,10
OFF-PA-10003848,11
OFF-PA-10003848,13
OFF-PA-10003848,14
OFF-PA-10003848,15
FUR-FU-10000755,1
FUR-FU-10000755,2
FUR-FU-10000755,4
FUR-FU-10000755,6
FUR-FU-10000550,1
FUR-FU-10000550,2
FUR-FU-10000550,4
FUR-FU-10000550,6
TEC-MA-10004521,8
TEC-MA-10004521,12
TEC-MA-10004521,16
TEC-MA-10004521,17
OFF-BI-10003655,3
OFF-BI-10003655,5
OFF-BI-10003655,7
OFF-BI-10003655,9
OFF-BI-10003655,10
OFF-BI-10003655,11
OFF-BI-10003655,13
OFF-BI-10003655,14
OFF-BI-10003655,15
OFF-AP-10003779,3
OFF-AP-10003779,5
OFF-AP-10003779,7
OFF-AP-10003779,9
OFF-AP-10003779,10
OFF-AP-10003779,11
OFF-AP-10003779,13
OFF-AP-10003779,14
OFF-AP-10003779,15
OFF-FA-10002701,3
OFF-FA-10002701,5
OFF-FA-10002701,7
OFF-FA-10002701,9
OFF-FA-10002701,10
OFF-FA-10002701,11
OFF-FA-10002701,13
OFF-FA-10002701,14
OFF-FA-10002701,15
OFF-BI-10002799,3
OFF-BI-10002799,5
OFF-BI-10002799,7
OFF-BI-10002799,9
OFF-BI-10002799,10
OFF-BI-10002799,11
OFF-BI-10002799,13
OFF-BI-10002799,14
OFF-BI-10002799,15
OFF-AR-10003582,3
OFF-AR-10003582,5
OFF-AR-10003582,7
OFF-AR-10003582,9
OFF-AR-10003582,10
OFF-AR-10003582,11
OFF-AR-10003582,13
OFF-AR-10003582,14
OFF-AR-10003582,15
FUR-FU-10004666,1
FUR-FU-10004666,2
FUR-FU-10004666,4
FUR-FU-10004666,6
OFF-EN-10002312,3
OFF-EN-10002312,5
OFF-EN-10002312,7
OFF-EN-10002312,9
OFF-EN-10002312,10
OFF-EN-10002312,11
OFF-EN-10002312,13
OFF-EN-10002312,14
OFF-EN-10002312,15
FUR-CH-10002320,1
FUR-CH-10002320,2
FUR-CH-10002320,4
FUR-CH-10002320,6
OFF-AR-10001216,3
OFF-AR-10001216,5
OFF-AR-10001216,7
OFF-AR-10001216,9
OFF-AR-10001216,10
OFF-AR-10001216,11
OFF-AR-10001216,13
OFF-AR-10001216,14
OFF-AR-10001216,15
FUR-FU-10003247,1
FUR-FU-10003247,2
FUR-FU-10003247,4
FUR-FU-10003247,6
FUR-TA-10003837,1
FUR-TA-10003837,2
FUR-TA-10003837,4
FUR-TA-10003837,6
TEC-PH-10002350,8
TEC-PH-10002350,12
TEC-PH-10002350,16
TEC-PH-10002350,17
TEC-AC-10000397,8
TEC-AC-10000397,12
TEC-AC-10000397,16
TEC-AC-10000397,17
TEC-AC-10004001,8
TEC-AC-10004001,12
TEC-AC-10004001,16
TEC-AC-10004001,17
OFF-PA-10001534,3
OFF-PA-10001534,5
OFF-PA-10001534,7
OFF-PA-10001534,9
OFF-PA-10001534,10
OFF-PA-10001534,11
OFF-PA-10001534,13
OFF-PA-10001534,14
OFF-PA-10001534,15
FUR-FU-10002379,1
FUR-FU-10002379,2
FUR-FU-10002379,4
FUR-FU-10002379,6
TEC-PH-10000526,8
TEC-PH-10000526,12
TEC-PH-10000526,16
TEC-PH-10000526,17
OFF-PA-10001977,3
OFF-PA-10001977,5
OFF-PA-10001977,7
OFF-PA-10001977,9
OFF-PA-10001977,10
OFF-PA-10001977,11
OFF-PA-10001977,13
OFF-PA-10001977,14
OFF-PA-10001977,15
FUR-BO-10003660,1
FUR-BO-10003660,2
FUR-BO-10003660,4
FUR-BO-10003660,6
OFF-BI-10001267,3
OFF-BI-10001267,5
OFF-BI-10001267,7
OFF-BI-10001267,9
OFF-BI-10001267,10
OFF-BI-10001267,11
OFF-BI-10001267,13
OFF-BI-10001267,14
OFF-BI-10001267,15
OFF-PA-10002741,3
OFF-PA-10002741,5
OFF-PA-10002741,7
OFF-PA-10002741,9
OFF-PA-10002741,10
OFF-PA-10002741,11
OFF-PA-10002741,13
OFF-PA-10002741,14
OFF-PA-10002741,15
OFF-PA-10001471,3
OFF-PA-10001471,5
OFF-PA-10001471,7
OFF-PA-10001471,9
OFF-PA-10001471,10
OFF-PA-10001471,11
OFF-PA-10001471,13
OFF-PA-10001471,14
OFF-PA-10001471,15
TEC-MA-10001972,8
TEC-MA-10001972,12
TEC-MA-10001972,16
TEC-MA-10001972,17
FUR-FU-10003464,1
FUR-FU-10003464,2
FUR-FU-10003464,4
FUR-FU-10003464,6
OFF-PA-10004438,3
OFF-PA-10004438,5
OFF-PA-10004438,7
OFF-PA-10004438,9
OFF-PA-10004438,10
OFF-PA-10004438,11
OFF-PA-10004438,13
OFF-PA-10004438,14
OFF-PA-10004438,15
FUR-FU-10004586,1
FUR-FU-10004586,2
FUR-FU-10004586,4
FUR-FU-10004586,6
TEC-PH-10004908,8
TEC-PH-10004908,12
TEC-PH-10004908,16
TEC-PH-10004908,17
FUR-CH-10004495,1
FUR-CH-10004495,2
FUR-CH-10004495,4
FUR-CH-10004495,6
TEC-MA-10000418,8
TEC-MA-10000418,12
TEC-MA-10000418,16
TEC-MA-10000418,17
OFF-BI-10004600,3
OFF-BI-10004600,5
OFF-BI-10004600,7
OFF-BI-10004600,9
OFF-BI-10004600,10
OFF-BI-10004600,11
OFF-BI-10004600,13
OFF-BI-10004600,14
OFF-BI-10004600,15
OFF-BI-10004040,3
OFF-BI-10004040,5
OFF-BI-10004040,7
OFF-BI-10004040,9
OFF-BI-10004040,10
OFF-BI-10004040,11
OFF-BI-10004040,13
OFF-BI-10004040,14
OFF-BI-10004040,15
OFF-AR-10001615,3
OFF-AR-10001615,5
OFF-AR-10001615,7
OFF-AR-10001615,9
OFF-AR-10001615,10
OFF-AR-10001615,11
OFF-AR-10001615,13
OFF-AR-10001615,14
OFF-AR-10001615,15
TEC-PH-10001299,8
TEC-PH-10001299,12
TEC-PH-10001299,16
TEC-PH-10001299,17
OFF-AR-10004260,3
OFF-AR-10004260,5
OFF-AR-10004260,7
OFF-AR-10004260,9
OFF-AR-10004260,10
OFF-AR-10004260,11
OFF-AR-10004260,13
OFF-AR-10004260,14
OFF-AR-10004260,15
OFF-EN-10004773,3
OFF-EN-10004773,5
OFF-EN-10004773,7
OFF-EN-10004773,9
OFF-EN-10004773,10
OFF-EN-10004773,11
OFF-EN-10004773,13
OFF-EN-10004773,14
OFF-EN-10004773,15
OFF-BI-10001787,3
OFF-BI-10001787,5
OFF-BI-10001787,7
OFF-BI-10001787,9
OFF-BI-10001787,10
OFF-BI-10001787,11
OFF-BI-10001787,13
OFF-BI-10001787,14
OFF-BI-10001787,15
OFF-ST-10002957,3
OFF-ST-10002957,5
OFF-ST-10002957,7
OFF-ST-10002957,9
OFF-ST-10002957,10
OFF-ST-10002957,11
OFF-ST-10002957,13
OFF-ST-10002957,14
OFF-ST-10002957,15
OFF-FA-10001883,3
OFF-FA-10001883,5
OFF-FA-10001883,7
OFF-FA-10001883,9
OFF-FA-10001883,10
OFF-FA-10001883,11
OFF-FA-10001883,13
OFF-FA-10001883,14
OFF-FA-10001883,15
TEC-PH-10001644,8
TEC-PH-10001644,12
TEC-PH-10001644,16
TEC-PH-10001644,17
OFF-LA-10000407,3
OFF-LA-10000407,5
OFF-LA-10000407,7
OFF-LA-10000407,9
OFF-LA-10000407,10
OFF-LA-10000407,11
OFF-LA-10000407,13
OFF-LA-10000407,14
OFF-LA-10000407,15
TEC-AC-10000420,8
TEC-AC-10000420,12
TEC-AC-10000420,16
TEC-AC-10000420,17
OFF-EN-10004846,3
OFF-EN-10004846,5
OFF-EN-10004846,7
OFF-EN-10004846,9
OFF-EN-10004846,10
OFF-EN-10004846,11
OFF-EN-10004846,13
OFF-EN-10004846,14
OFF-EN-10004846,15
OFF-SU-10003567,3
OFF-SU-10003567,5
OFF-SU-10003567,7
OFF-SU-10003567,9
OFF-SU-10003567,10
OFF-SU-10003567,11
OFF-SU-10003567,13
OFF-SU-10003567,14
OFF-SU-10003567,15
OFF-ST-10002301,3
OFF-ST-10002301,5
OFF-ST-10002301,7
OFF-ST-10002301,9
OFF-ST-10002301,10
OFF-ST-10002301,11
OFF-ST-10002301,13
OFF-ST-10002301,14
OFF-ST-10002301,15
TEC-PH-10003095,8
TEC-PH-10003095,12
TEC-PH-10003095,16
TEC-PH-10003095,17
TEC-PH-10004912,8
TEC-PH-10004912,12
TEC-PH-10004912,16
TEC-PH-10004912,17
OFF-AR-10000799,3
OFF-AR-10000799,5
OFF-AR-10000799,7
OFF-AR-10000799,9
OFF-AR-10000799,10
OFF-AR-10000799,11
OFF-AR-10000799,13
OFF-AR-10000799,14
OFF-AR-10000799,15
OFF-PA-10004609,3
OFF-PA-10004609,5
OFF-PA-10004609,7
OFF-PA-10004609,9
OFF-PA-10004609,10
OFF-PA-10004609,11
OFF-PA-10004609,13
OFF-PA-10004609,14
OFF-PA-10004609,15
TEC-PH-10003171,8
TEC-PH-10003171,12
TEC-PH-10003171,16
TEC-PH-10003171,17
OFF-AP-10000595,3
OFF-AP-10000595,5
OFF-AP-10000595,7
OFF-AP-10000595,9
OFF-AP-10000595,10
OFF-AP-10000595,11
OFF-AP-10000595,13
OFF-AP-10000595,14
OFF-AP-10000595,15
TEC-AC-10003399,8
TEC-AC-10003399,12
TEC-AC-10003399,16
TEC-AC-10003399,17
TEC-MA-10002428,8
TEC-MA-10002428,12
TEC-MA-10002428,16
TEC-MA-10002428,17
TEC-PH-10001128,8
TEC-PH-10001128,12
TEC-PH-10001128,16
TEC-PH-10001128,17
OFF-PA-10001033,3
OFF-PA-10001033,5
OFF-PA-10001033,7
OFF-PA-10001033,9
OFF-PA-10001033,10
OFF-PA-10001033,11
OFF-PA-10001033,13
OFF-PA-10001033,14
OFF-PA-10001033,15
TEC-AC-10000474,8
TEC-AC-10000474,12
TEC-AC-10000474,16
TEC-AC-10000474,17
FUR-FU-10002963,1
FUR-FU-10002963,2
FUR-FU-10002963,4
FUR-FU-10002963,6
FUR-FU-10000193,1
FUR-FU-10000193,2
FUR-FU-10000193,4
FUR-FU-10000193,6
OFF-BI-10000962,3
OFF-BI-10000962,5
OFF-BI-10000962,7
OFF-BI-10000962,9
OFF-BI-10000962,10
OFF-BI-10000962,11
OFF-BI-10000962,13
OFF-BI-10000962,14
OFF-BI-10000962,15
OFF-AP-10002867,3
OFF-AP-10002867,5
OFF-AP-10002867,7
OFF-AP-10002867,9
OFF-AP-10002867,10
OFF-AP-10002867,11
OFF-AP-10002867,13
OFF-AP-10002867,14
OFF-AP-10002867,15
FUR-BO-10002916,1
FUR-BO-10002916,2
FUR-BO-10002916,4
FUR-BO-10002916,6
FUR-TA-10004152,1
FUR-TA-10004152,2
FUR-TA-10004152,4
FUR-TA-10004152,6
FUR-FU-10000672,1
FUR-FU-10000672,2
FUR-FU-10000672,4
FUR-FU-10000672,6
FUR-BO-10002598,1
FUR-BO-10002598,2
FUR-BO-10002598,4
FUR-BO-10002598,6
OFF-PA-10004610,3
OFF-PA-10004610,5
OFF-PA-10004610,7
OFF-PA-10004610,9
OFF-PA-10004610,10
OFF-PA-10004610,11
OFF-PA-10004610,13
OFF-PA-10004610,14
OFF-PA-10004610,15
FUR-FU-10000320,1
FUR-FU-10000320,2
FUR-FU-10000320,4
FUR-FU-10000320,6
FUR-CH-10003535,1
FUR-CH-10003535,2
FUR-CH-10003535,4
FUR-CH-10003535,6
FUR-FU-10003919,1
FUR-FU-10003919,2
FUR-FU-10003919,4
FUR-FU-10003919,6
OFF-PA-10000174,3
OFF-PA-10000174,5
OFF-PA-10000174,7
OFF-PA-10000174,9
OFF-PA-10000174,10
OFF-PA-10000174,11
OFF-PA-10000174,13
OFF-PA-10000174,14
OFF-PA-10000174,15
FUR-FU-10002703,1
FUR-FU-10002703,2
FUR-FU-10002703,4
FUR-FU-10002703,6
TEC-PH-10002415,8
TEC-PH-10002415,12
TEC-PH-10002415,16
TEC-PH-10002415,17
OFF-AR-10000657,3
OFF-AR-10000657,5
OFF-AR-10000657,7
OFF-AR-10000657,9
OFF-AR-10000657,10
OFF-AR-10000657,11
OFF-AR-10000657,13
OFF-AR-10000657,14
OFF-AR-10000657,15
OFF-PA-10004996,3
OFF-PA-10004996,5
OFF-PA-10004996,7
OFF-PA-10004996,9
OFF-PA-10004996,10
OFF-PA-10004996,11
OFF-PA-10004996,13
OFF-PA-10004996,14
OFF-PA-10004996,15
OFF-PA-10003363,3
OFF-PA-10003363,5
OFF-PA-10003363,7
OFF-PA-10003363,9
OFF-PA-10003363,10
OFF-PA-10003363,11
OFF-PA-10003363,13
OFF-PA-10003363,14
OFF-PA-10003363,15
TEC-AC-10002305,8
TEC-AC-10002305,12
TEC-AC-10002305,16
TEC-AC-10002305,17
TEC-AC-10000990,8
TEC-AC-10000990,12
TEC-AC-10000990,16
TEC-AC-10000990,17
FUR-BO-10001608,1
FUR-BO-10001608,2
FUR-BO-10001608,4
FUR-BO-10001608,6
FUR-BO-10000112,1
FUR-BO-10000112,2
FUR-BO-10000112,4
FUR-BO-10000112,6
TEC-PH-10004120,8
TEC-PH-10004120,12
TEC-PH-10004120,16
TEC-PH-10004120,17
OFF-BI-10003476,3
OFF-BI-10003476,5
OFF-BI-10003476,7
OFF-BI-10003476,9
OFF-BI-10003476,10
OFF-BI-10003476,11
OFF-BI-10003476,13
OFF-BI-10003476,14
OFF-BI-10003476,15
TEC-MA-10002859,8
TEC-MA-10002859,12
TEC-MA-10002859,16
TEC-MA-10002859,17
OFF-AP-10001947,3
OFF-AP-10001947,5
OFF-AP-10001947,7
OFF-AP-10001947,9
OFF-AP-10001947,10
OFF-AP-10001947,11
OFF-AP-10001947,13
OFF-AP-10001947,14
OFF-AP-10001947,15
OFF-LA-10001982,3
OFF-LA-10001982,5
OFF-LA-10001982,7
OFF-LA-10001982,9
OFF-LA-10001982,10
OFF-LA-10001982,11
OFF-LA-10001982,13
OFF-LA-10001982,14
OFF-LA-10001982,15
TEC-PH-10003484,8
TEC-PH-10003484,12
TEC-PH-10003484,16
TEC-PH-10003484,17
OFF-PA-10000007,3
OFF-PA-10000007,5
OFF-PA-10000007,7
OFF-PA-10000007,9
OFF-PA-10000007,10
OFF-PA-10000007,11
OFF-PA-10000007,13
OFF-PA-10000007,14
OFF-PA-10000007,15
OFF-PA-10000552,3
OFF-PA-10000552,5
OFF-PA-10000552,7
OFF-PA-10000552,9
OFF-PA-10000552,10
OFF-PA-10000552,11
OFF-PA-10000552,13
OFF-PA-10000552,14
OFF-PA-10000552,15
OFF-AR-10004062,3
OFF-AR-10004062,5
OFF-AR-10004062,7
OFF-AR-10004062,9
OFF-AR-10004062,10
OFF-AR-10004062,11
OFF-AR-10004062,13
OFF-AR-10004062,14
OFF-AR-10004062,15
OFF-ST-10000321,3
OFF-ST-10000321,5
OFF-ST-10000321,7
OFF-ST-10000321,9
OFF-ST-10000321,10
OFF-ST-10000321,11
OFF-ST-10000321,13
OFF-ST-10000321,14
OFF-ST-10000321,15
TEC-AC-10002134,8
TEC-AC-10002134,12
TEC-AC-10002134,16
TEC-AC-10002134,17
TEC-PH-10004071,8
TEC-PH-10004071,12
TEC-PH-10004071,16
TEC-PH-10004071,17
OFF-PA-10004039,3
OFF-PA-10004039,5
OFF-PA-10004039,7
OFF-PA-10004039,9
OFF-PA-10004039,10
OFF-PA-10004039,11
OFF-PA-10004039,13
OFF-PA-10004039,14
OFF-PA-10004039,15
OFF-AR-10001725,3
OFF-AR-10001725,5
OFF-AR-10001725,7
OFF-AR-10001725,9
OFF-AR-10001725,10
OFF-AR-10001725,11
OFF-AR-10001725,13
OFF-AR-10001725,14
OFF-AR-10001725,15
OFF-AR-10004269,3
OFF-AR-10004269,5
OFF-AR-10004269,7
OFF-AR-10004269,9
OFF-AR-10004269,10
OFF-AR-10004269,11
OFF-AR-10004269,13
OFF-AR-10004269,14
OFF-AR-10004269,15
OFF-BI-10003007,3
OFF-BI-10003007,5
OFF-BI-10003007,7
OFF-BI-10003007,9
OFF-BI-10003007,10
OFF-BI-10003007,11
OFF-BI-10003007,13
OFF-BI-10003007,14
OFF-BI-10003007,15
OFF-SU-10002522,3
OFF-SU-10002522,5
OFF-SU-10002522,7
OFF-SU-10002522,9
OFF-SU-10002522,10
OFF-SU-10002522,11
OFF-SU-10002522,13
OFF-SU-10002522,14
OFF-SU-10002522,15
TEC-AC-10004859,8
TEC-AC-10004859,12
TEC-AC-10004859,16
TEC-AC-10004859,17
TEC-AC-10002558,8
TEC-AC-10002558,12
TEC-AC-10002558,16
TEC-AC-10002558,17
FUR-FU-10001731,1
FUR-FU-10001731,2
FUR-FU-10001731,4
FUR-FU-10001731,6
OFF-SU-10004782,3
OFF-SU-10004782,5
OFF-SU-10004782,7
OFF-SU-10004782,9
OFF-SU-10004782,10
OFF-SU-10004782,11
OFF-SU-10004782,13
OFF-SU-10004782,14
OFF-SU-10004782,15
OFF-SU-10000432,3
OFF-SU-10000432,5
OFF-SU-10000432,7
OFF-SU-10000432,9
OFF-SU-10000432,10
OFF-SU-10000432,11
OFF-SU-10000432,13
OFF-SU-10000432,14
OFF-SU-10000432,15
OFF-LA-10004409,3
OFF-LA-10004409,5
OFF-LA-10004409,7
OFF-LA-10004409,9
OFF-LA-10004409,10
OFF-LA-10004409,11
OFF-LA-10004409,13
OFF-LA-10004409,14
OFF-LA-10004409,15
OFF-ST-10001031,3
OFF-ST-10001031,5
OFF-ST-10001031,7
OFF-ST-10001031,9
OFF-ST-10001031,10
OFF-ST-10001031,11
OFF-ST-10001031,13
OFF-ST-10001031,14
OFF-ST-10001031,15
OFF-LA-10000476,3
OFF-LA-10000476,5
OFF-LA-10000476,7
OFF-LA-10000476,9
OFF-LA-10000476,10
OFF-LA-10000476,11
OFF-LA-10000476,13
OFF-LA-10000476,14
OFF-LA-10000476,15
OFF-AR-10002987,3
OFF-AR-10002987,5
